Date,Hash,Filename,Result
2023-12-06 12:42:15.855080,38f2b3dcc9623ebb65068e1b52c56be2964b475f,VirusShare_6e6c25a2e4adf98601c2bd0d3de83a4e,VBoxManage: error: Waiting for guest process (flags 0x1) failed: Error VERR_NOT_IMPLEMENTED for guest process \"/home/user/virus_test_eset/flask_server/virus/VirusShare_6e6c25a2e4adf98601c2bd0d3de83a4e\" occurred\
2023-12-06 12:42:54.925342,fabc1b1d85cc5c82954f0dae6346ada449816793,VirusShare_7052829b1e5215f3256596764d91e84f,/home/user/virus_test_eset/flask_server/virus/VirusShare_7052829b1e5215f3256596764d91e84f: 1: Syntax error: \"(\" unexpected
2023-12-06 12:43:26.409302,a29b7cc63ad2d380058615b2573ba70351117f05,VirusShare_70688fbe04d58ba3f9f425138c454ed7,
2023-12-06 12:44:07.340888,e4a3053c6a9d629cb0a85b8dc440d69b6491e811,VirusShare_70a8c71197de182677f367702b80ff2c,/home/user/virus_test_eset/flask_server/virus/VirusShare_70a8c71197de182677f367702b80ff2c: 1: Syntax error: Unterminated quoted string
2023-12-06 12:44:44.743779,05dce5a78c7455762d19ab3524f60b140ba5e9b3,VirusShare_7208ba1f9f18bae970052f92354c1709,/home/user/virus_test_eset/flask_server/virus/VirusShare_7208ba1f9f18bae970052f92354c1709: 1: Syntax error: \"(\" unexpected
2023-12-06 12:45:23.801649,fa0446780186389b53f7511c8ce3997ff336aeec,VirusShare_720ec557cc1410e327d064f8544ab94b,/home/user/virus_test_eset/flask_server/virus/VirusShare_720ec557cc1410e327d064f8544ab94b: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:46:01.761830,eaf14b42062dc2149a405bad163f5435dfe64817,VirusShare_726ad49e01ef2584b8ca525f6981465a,/home/user/virus_test_eset/flask_server/virus/VirusShare_726ad49e01ef2584b8ca525f6981465a: 1: Syntax error: Unterminated quoted string
2023-12-06 12:46:41.743523,8acfaa4706d739bbf7d2e32f8cf3626420b05921,VirusShare_741ec40e4e545dbd9fc86afc51d81cd7,/home/user/virus_test_eset/flask_server/virus/VirusShare_741ec40e4e545dbd9fc86afc51d81cd7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:47:23.202963,d344423a34d91510242f46210ef5664f048b9b2d,VirusShare_74759d3867186a9e30f73af7d46745af,/home/user/virus_test_eset/flask_server/virus/VirusShare_74759d3867186a9e30f73af7d46745af: 1: Syntax error: \"(\" unexpected
2023-12-06 12:48:01.326317,8c1646bd1e8c02a7d0e65616d09976bc42ddb686,VirusShare_747f254326f3bdfdff7317e498a5d266,
2023-12-06 12:48:34.982927,86b8f916cb7fb258f91112cf2f5cf94e7d7cd3f5,VirusShare_7489fb77e3fe27560d75041046481db2,/home/user/virus_test_eset/flask_server/virus/VirusShare_7489fb77e3fe27560d75041046481db2: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:49:14.490377,66e41de24f614dda683415e6bf7c65c384e4fe22,VirusShare_748d0d0755c2d6ad672a5ec32fe8d70b,/home/user/virus_test_eset/flask_server/virus/VirusShare_748d0d0755c2d6ad672a5ec32fe8d70b: 1: Syntax error: \"(\" unexpected
2023-12-06 12:49:47.844519,0a3df7aabaaaad70258b03a910b558df70648bbb,VirusShare_749337843f5dba86ce343186c435c1b2,/home/user/virus_test_eset/flask_server/virus/VirusShare_749337843f5dba86ce343186c435c1b2: 2: Syntax error: Unterminated quoted string
2023-12-06 12:50:25.707835,cdf98190ca1719c61fb868c6e849fc0975497089,VirusShare_7629fc553324ec1b1ba64deac1c65516,/home/user/virus_test_eset/flask_server/virus/VirusShare_7629fc553324ec1b1ba64deac1c65516: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:51:06.456558,01d6477c39614b8abc41e58c1ff08688ac421105,VirusShare_76f72f344fec0fe295184a2b64f0816b,/home/user/virus_test_eset/flask_server/virus/VirusShare_76f72f344fec0fe295184a2b64f0816b: 14: Syntax error: EOF in backquote substitution
2023-12-06 12:51:47.103712,c1cd83d6095766404b5f0bb5175942a1f5bfe9b2,VirusShare_772219d4571be1de318fe0f75b256ccc,/home/user/virus_test_eset/flask_server/virus/VirusShare_772219d4571be1de318fe0f75b256ccc: 14: Syntax error: EOF in backquote substitution
2023-12-06 12:52:25.306531,a34c310444feda45a198bd58b62a5e36a64ae6e1,VirusShare_7b965337a13ea36ffcc74e2e804e764b,
2023-12-06 12:53:03.658940,0a3a9f3f8b32d525da84aba55cff0f4c5ef8622c,VirusShare_7c2d02de857d2e09981394471824abc4,/home/user/virus_test_eset/flask_server/virus/VirusShare_7c2d02de857d2e09981394471824abc4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:53:42.155146,7b1156ce834dccf8e1f8014c27b0b4f6bc0f933c,VirusShare_7d83e617bd1bfddbe3cceb5b677090b5,
2023-12-06 12:54:20.950507,b1fa06bc1522e1f667ecbb416c293751a0626f6f,VirusShare_7de9f592cb9de8c55f4c49f31c0003eb,
2023-12-06 12:54:57.392626,c3bfe3afad98f0bbe9614e41becd0954abf1c8af,VirusShare_7f354b6a7c743a24d8d6ec8db1ea6bde,/home/user/virus_test_eset/flask_server/virus/VirusShare_7f354b6a7c743a24d8d6ec8db1ea6bde: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:55:34.480955,bf2a307dd8ebed6aafbfdaae535d869bff23a0a8,VirusShare_7f4d9a672bb7ff27f641d29b99ecb08a,unable to open /home/user/virus_test_eset/flask_server/virus/config.json: no such file or directory\
2023-12-06 12:56:11.340768,137c29cdab8610ec530c190d5823c5393f204aaf,VirusShare_7ff63432730893b378facf5a2510aeac,
2023-12-06 12:56:46.083064,fe87660284d790a47ef21534e7a1a96b1f3a465d,VirusShare_802f122b6f59c54d212e6dfaaba52266,/home/user/virus_test_eset/flask_server/virus/VirusShare_802f122b6f59c54d212e6dfaaba52266: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:57:24.298134,ff4cdb1d97ca27ba507113e2370f673a9dabca32,VirusShare_8078b3c92d36bcafb59da14d2ea57123,/home/user/virus_test_eset/flask_server/virus/VirusShare_8078b3c92d36bcafb59da14d2ea57123: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:58:04.536763,388c715c89182450582dd078fcb70b72d307c25d,VirusShare_8135c140046adfef7973084cd515553a,
2023-12-06 12:58:34.561013,199a565c8c062dfc3fc42f5f66e289b611685f67,VirusShare_8179f8e1ecbde7417edd9d4add6ffb2f,/home/user/virus_test_eset/flask_server/virus/VirusShare_8179f8e1ecbde7417edd9d4add6ffb2f: 2: Syntax error: end of file unexpected (expecting \")\")
2023-12-06 12:59:07.899174,28fadad8beb807c66a75016a238d8a98e1d4183c,VirusShare_81b025a0ca0b48f3b5eb2bc7e6cc189c,/home/user/virus_test_eset/flask_server/virus/VirusShare_81b025a0ca0b48f3b5eb2bc7e6cc189c: 1: Syntax error: \"(\" unexpected
2023-12-06 12:59:46.126724,f1784584d63f9782a0cd815b5ccc39b3922b5437,VirusShare_81d09ce69492f7b83aef63cd0fac249a,
2023-12-06 13:00:17.531765,cc6d56aa9ff5cd912a56afb2a0de53cb30283083,VirusShare_82693615a44fec77e01cb0927b031bd6,/home/user/virus_test_eset/flask_server/virus/VirusShare_82693615a44fec77e01cb0927b031bd6: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:00:56.529080,dc6c61ac1d7d578c46a9cc211e049f62afbf3848,VirusShare_82ef42b0de479929b70d2f1fc257ab71,/home/user/virus_test_eset/flask_server/virus/VirusShare_82ef42b0de479929b70d2f1fc257ab71: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:01:32.908756,d75cb0a5134b480424d0cfcbcce03034a6af84e3,VirusShare_83a8d6408fede80b88c056bb2dba1a56,/home/user/virus_test_eset/flask_server/virus/VirusShare_83a8d6408fede80b88c056bb2dba1a56: 14: Syntax error: EOF in backquote substitution
2023-12-06 13:02:10.153012,5719ecbfbb0405c747f11074748cf4bddf784d90,VirusShare_84078016f8d9b76b963a22975c7340e8,/home/user/virus_test_eset/flask_server/virus/VirusShare_84078016f8d9b76b963a22975c7340e8: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:02:48.739222,2e7bc9ca19527aaffa9e5c30915edb71932f6f75,VirusShare_84871925f6131b01afa42f2372d4d9b0,/home/user/virus_test_eset/flask_server/virus/VirusShare_84871925f6131b01afa42f2372d4d9b0: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:03:22.696717,70b0831fecc4a14f8223154b91e959335a9ebec8,VirusShare_84b4816ae050b81b0c8746dccee3e691,/home/user/virus_test_eset/flask_server/virus/VirusShare_84b4816ae050b81b0c8746dccee3e691: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:03:55.193037,ba65f8e3468eead05c34a7903ffe287383b2efc6,VirusShare_86d3bd80dccad784f3f9961925aac7a7,/home/user/virus_test_eset/flask_server/virus/VirusShare_86d3bd80dccad784f3f9961925aac7a7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:04:19.615020,3489263f41ef16a46c1d7a711b517f0cfd21d83c,VirusShare_89303bf04ee7f1193a42fe59b858bd62,/home/user/virus_test_eset/flask_server/virus/VirusShare_89303bf04ee7f1193a42fe59b858bd62: 1: Syntax error: \"(\" unexpected
2023-12-06 13:04:56.541658,4097bd15092e817faea5f927d15c699fc232fcb1,VirusShare_89a825081394b372dc9c3682f768dd97,/home/user/virus_test_eset/flask_server/virus/VirusShare_89a825081394b372dc9c3682f768dd97: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:05:27.854012,8f5c6e750ae1698e3adc0f1cd19c0314a3db2238,VirusShare_8a6144d418ae166c5d78d9bd0961669e,/home/user/virus_test_eset/flask_server/virus/VirusShare_8a6144d418ae166c5d78d9bd0961669e: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:06:05.589146,53413427a54cc1b2d8dae88c67bedde650a659ea,VirusShare_8b71a5b0d9a575978ed05de65c70ce1e,VBoxManage: error: Waiting for guest process (flags 0x1) failed: Error VERR_NOT_IMPLEMENTED for guest process \"/home/user/virus_test_eset/flask_server/virus/VirusShare_8b71a5b0d9a575978ed05de65c70ce1e\" occurred\
2023-12-06 13:06:41.630328,aef4a25e9a250e645ce91786cfecddc37911fabc,VirusShare_8e06b50b4af0370cbc114b15f1226cbb,/home/user/virus_test_eset/flask_server/virus/VirusShare_8e06b50b4af0370cbc114b15f1226cbb: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:07:20.226435,3fb2cc23e3f0bd65ac159e4f9ab68b6d8e63c125,VirusShare_8e66ebfdad42cfb3668a5b15afc140d3,/home/user/virus_test_eset/flask_server/virus/VirusShare_8e66ebfdad42cfb3668a5b15afc140d3: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 13:07:52.261629,0227ea4c5f5e8d1359e396bc33a69406b4f32929,VirusShare_8ebb369d56829e78352fac35b0346f86,VBoxManage: error: Waiting for guest process (flags 0x1) failed: Error VERR_NOT_IMPLEMENTED for guest process \"/home/user/virus_test_eset/flask_server/virus/VirusShare_8ebb369d56829e78352fac35b0346f86\" occurred\
